Detroit Lakes,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.8,12.0,1.0
Marshall,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
Clinton C403,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Viking Lake State Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.3,22.0,1.0
Red Lake Nation,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Emmetsburg- ILCC,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Leech Lake Nation: Cass Lake,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.5,10.0,1.0
RG_South,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.1,17.0,1.0
ROLAND,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.2,34.0,1.0
Blue Ridge I-70,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.7,28.0,1.0
Liberty,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
Brainerd,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.9,4.0,1.0
St. Cloud,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
El Do Springs,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.6,11.0,1.0
Shreveport Airport,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
St. Michael,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.4,14.0,1.0
CARPENTER,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
PUBLIC WORKS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.1,0.0,1.0
Shakopee,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.7,15.0,1.0
Lakeville - Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
Westlake,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Minneapolis-Phillips,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.1,17.0,1.0
Minneapolis-Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Apple Valley,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
St. Paul-Harding H.S.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
Virginia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
Fond du Lac,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Rochester,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.1,17.0,1.0
Waterloo- Water Tower,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
PARR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
West Duluth,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.9,12.0,1.0
Duluth-WDSE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.8,8.0,1.0
Lake Sugema,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.4,14.0,1.0
PUBLIC HEALTH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
Iowa City- Hoover School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
Ely,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.9,4.0,1.0
Capitol,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
Muscatine- High School East Campus,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.8,3.0,1.0
French Settlement,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
Thibodaux,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
CLEVELAND,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Bad River Tribal School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.5,6.0,1.0
Potosi,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
PERKINSTOWN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Davenport- 10th & Vine,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
ROCK_IS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
JERSEYVL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
Forest Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.9,37.0,1.0
South Broadway,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Hinds CC,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.2,30.0,1.0
Clinton- Chancy Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
Madisonville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
East St. Louis,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.3,43.0,1.0
GC_MAD,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
HERNANDO,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
SHELBY FARMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.4,18.0,1.0
Grand Portage,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
TROUT LAKE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.3,5.0,1.0
Springfield Ag,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
PEORIA_J,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.0,42.0,1.0
WAVELAND,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.6,36.0,1.0
DYERSBURG,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.7,7.0,1.0
MADISON EAST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Hattiesburg,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.3,56.0,2.0
Rockford,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
GPORT YC,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
NORMAL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.9,45.0,1.0
DECATUR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
Jackson,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
POTAWATOMI,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
KNIGHT_P,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
PASCAGOULA,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
APPLETON AAL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
BONDVILLE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.4,35.0,1.0
Ward,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
CARY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
BRAIDWD,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Naperville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Joliet,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
GREEN BAY E HIGH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
MILWAUKEE 16TH ST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
SCHILPRK,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.5,44.0,1.0
FAIRHOPE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.9,41.0,1.0
DESPLNS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
CHIWAUKEE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
HARRINGTON BCH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
NORTHBRK,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.7,28.0,1.0
ALSIP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
CHI_SP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
CHI_COM,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.1,25.0,1.0
Kingery Near-road #1,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.0,42.0,1.0
Hammond-167th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.3,39.0,1.0
East Chicago - Marina,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.4,52.0,2.0
Loretto,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
OWENPRI,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.1,13.0,1.0
Columbia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.8,12.0,1.0
MCADORY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
CORNER,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
HVILLE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.1,5.0,1.0
Huntsville Old Airport,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Indpls-W.18th St,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.4,52.0,2.0
South Bend-Shields Dr,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.6,54.0,2.0
HOLLAND,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
Indpls - I-70 E,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.8,52.0,2.0
SENEY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.0,25.0,1.0
ETOWN2,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Jeffersonville - Bates-Bowyer Av,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
St. Andrews Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.2,34.0,1.0
Anderson-Eastside Elem. Sch,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
Larwill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.0,46.0,1.0
Bonifay,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,15.5,58.0,2.0
KALAMAZOO,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.9,45.0,1.0
Cookeville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
Rome,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,15.5,58.0,2.0
Riverside,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.9,41.0,1.0
HOUGHTON LAKE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
Preble NCore,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
Colerain,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
SOMERST,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
ATHENS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
LANSING,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.7,40.0,1.0
Lower Price Hill,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Harriman,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.9,20.0,1.0
Cincinnati Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
NEWTWN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
NR-Georgia Tech,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Sycamore,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
United Ave,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.9,41.0,1.0
Tallahassee Community College,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,17.0,61.0,2.0
LOUDONMS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.0,0.0,1.0
Sault Ste Marie,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.3,10.0,1.0
Lebanon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.1,9.0,1.0
Sinclair,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
St. Marks Wildlife Refuge,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.8,37.0,1.0
McDonough,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
Batavia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
San Jose,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
Lima,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.9,25.0,1.0
Rule,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.1,25.0,1.0
TECUMSEH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,16.7,61.0,2.0
MARYVILL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.6,11.0,1.0
Look Rock - GSMNP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
AIR LAB,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.2,51.0,2.0
BAY CITY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.4,43.0,1.0
SPRINGHILL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.7,28.0,1.0
Springfield Fire St1,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
MIDAIR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,20.5,69.0,2.0
FLINT,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.7,52.0,2.0
YPSILANTI,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.7,45.0,1.0
Erie,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.3,39.0,1.0
BRYSON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.1,42.0,1.0
HAZ2,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
ALLEN PARK,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.7,45.0,1.0
NMH48217,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.8,49.0,1.0
DEARBORN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.0,50.0,1.0
TRINITY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.5,52.0,2.0
DETROIT-SW,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.2,51.0,2.0
MILITARY PARK,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.1,51.0,2.0
DP4TH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.1,46.0,1.0
Smoky Row Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.4,31.0,1.0
Windsor Downtown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.4,48.0,1.0
GRAYSON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.0,13.0,1.0
New Albany,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.0,8.0,1.0
White Springs Plant,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.0,33.0,1.0
NEW HAVEN,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.4,48.0,1.0
St. Petersburg College,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
John A. Chesnut Sr. Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.2,38.0,1.0
ODOT Ironton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Crystal River Preserve,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.1,46.0,1.0
FIVCO,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
Lake City,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
BDED,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.6,54.0,2.0
GANDY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.0,38.0,1.0
PIKE2001,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.1,13.0,1.0
Kingsport,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.9,20.0,1.0
Bee Ridge,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.9,29.0,1.0
MUNRO STREET,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.2,43.0,1.0
PORT HURON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.2,38.0,1.0
Osceola National Forest,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
APOLLO BEACH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.7,36.0,1.0
Sarnia,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.5,31.0,1.0
Jackson Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.5,31.0,1.0
Paynes Prairie Farm,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.1,46.0,1.0
SYDNEY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.3,35.0,1.0
Chatham,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.9,37.0,1.0
YMCA - Marion County,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,18.5,64.0,2.0
Spruce Pine,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
TK Gregg,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,13.3,54.0,2.0
Chippewa,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.6,15.0,1.0
Trenton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.6,32.0,1.0
Grand Bend,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Laurel Oaks Elementary,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
St Theodosius,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.9,33.0,1.0
CHARLESTON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,0.7,3.0,1.0
Pepsi Place,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,14.9,57.0,2.0
Sheffield Elementary School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.5,40.0,1.0
Tiverton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Sunny Acres,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.3,30.0,1.0
East HS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
Mayo Clinic,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.4,43.0,1.0
Canton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,8.2,34.0,1.0
HICKORY,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.1,30.0,1.0
Winter Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
Painesville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.7,20.0,1.0
London,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.8,33.0,1.0
Port Stanley,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.4,39.0,1.0
Sudbury,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.4,6.0,1.0
Parklane,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,11.0,46.0,1.0
Remount,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.0,21.0,1.0
Friendship Park,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Laird Eng Bldg,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
MOUNDSVILLE,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
Belle Glade,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.4,23.0,1.0
Youngstown State,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.2,26.0,1.0
Steubenville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
Kitchener,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.8,28.0,1.0
Farrell,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.1,21.0,1.0
Florence,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
ROCKWELL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Clemmons Middle,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.7,52.0,2.0
V_VIEW,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.6,28.0,1.0
Beaver Falls,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
Fort McIntosh,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.5,19.0,1.0
Brantford,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,7.0,29.0,1.0
LWATTOWR,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.1,51.0,2.0
Chesterfield,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.3,26.0,1.0
POMPANO_BEACH,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.0,25.0,1.0
Avalon,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.3,22.0,1.0
Parry Sound,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.2,9.0,1.0
Lawrenceville,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.2,18.0,1.0
North Charleston F.S.,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.0,50.0,1.0
Charleroi,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.2,22.0,1.0
Clairton,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.3,14.0,1.0
EAST VINTON ELEMENTARY SCHOOL,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.6,19.0,1.0
Liberty (SAHS),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.7,28.0,1.0
Parkway East (Near Road),2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.9,16.0,1.0
Hamilton Downtown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
North Braddock,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.5,23.0,1.0
Candor FRO,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.8,41.0,1.0
Williams Middle School,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,9.3,39.0,1.0
Barrie,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.3,18.0,1.0
Cape Romain,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.4,52.0,2.0
Kittanning,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,3.8,16.0,1.0
North Bay,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.3,5.0,1.0
Toronto Downtown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.6,23.0,1.0
St. Catharines,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.5,27.0,1.0
Temiscaming,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.7,11.0,1.0
Rouyn-Noranda - Parc Tremblay,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.9,8.0,1.0
Dorset,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,1.3,5.0,1.0
Strongstown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.4,18.0,1.0
Johnstown,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.0,17.0,1.0
Tonawanda II,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.0,42.0,1.0
Triple Oak - Near Road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,6.4,27.0,1.0
Buffalo Near-road,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,10.4,43.0,1.0
Albemarle HS,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,5.0,21.0,1.0
JOHNSTON,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,12.6,52.0,2.0
Shenandoah NP,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.9,12.0,1.0
Altoona,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.4,18.0,1.0
Peterborough,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,2.4,10.0,1.0
State College,2023-01-28 14:34:55.520593+00:00,2023-01-28T14:00,,,,4.8,20.0,1.0
