GARINGER,2022-12-29T02:00,23.0,21.0,1.0,16.2,60.0,2.0
Melbourne,2022-12-29T02:00,9.0,8.0,1.0,4.1,17.0,1.0
HATTIEAVEN,2022-12-29T02:00,27.0,25.0,1.0,17.1,62.0,2.0
Delray Beach,2022-12-29T02:00,10.0,9.0,1.0,3.9,16.0,1.0
MENDNHAL,2022-12-29T02:00,20.0,19.0,1.0,8.3,35.0,1.0
W OWEN SCH,2022-12-29T02:00,21.0,19.0,1.0,,,
Durham Armory,2022-12-29T02:00,25.0,23.0,1.0,12.9,53.0,2.0
Burdens Creek,2022-12-29T02:00,20.0,19.0,1.0,12.1,51.0,2.0
Millbrook NCore,2022-12-29T02:00,26.0,24.0,1.0,18.4,64.0,2.0
LESTER BUILDING SYSTEMS  NEAR REST,2022-12-29T02:00,26.0,24.0,1.0,13.5,54.0,2.0
CASTLE H,2022-12-29T02:00,10.0,9.0,1.0,7.7,32.0,1.0
MATH & SCIENCE CTR,2022-12-29T02:00,22.0,20.0,1.0,15.3,58.0,2.0
FRANCONIA,2022-12-29T02:00,21.0,19.0,1.0,17.7,63.0,2.0
HAMPTON,2022-12-29T02:00,14.0,13.0,1.0,9.2,38.0,1.0
Princess Anne,2022-12-29T02:00,13.0,12.0,1.0,8.1,34.0,1.0
Pocomoke City,2022-12-29T02:00,17.0,16.0,1.0,5.8,24.0,1.0
NEW,2022-12-29T02:00,26.0,24.0,1.0,15.4,58.0,2.0
Bronx - IS52,2022-12-29T02:00,24.0,22.0,1.0,14.6,56.0,2.0
Danbury,2022-12-29T02:00,33.0,31.0,1.0,22.0,72.0,2.0
Cornwall,2022-12-29T02:00,19.0,18.0,1.0,13.4,54.0,2.0
Cornwall,2022-12-29T02:00,19.0,18.0,1.0,12.5,52.0,2.0
New Haven,2022-12-29T02:00,18.0,17.0,1.0,10.9,45.0,1.0
Hartford,2022-12-29T02:00,30.0,28.0,1.0,16.5,60.0,2.0
East Hartford,2022-12-29T02:00,23.0,21.0,1.0,14.1,55.0,2.0
Groton,2022-12-29T02:00,14.0,13.0,1.0,7.7,32.0,1.0
Miller State Park,2022-12-29T02:00,16.0,15.0,1.0,11.5,48.0,1.0
Londonderry - Moose Hill,2022-12-29T02:00,25.0,23.0,1.0,14.2,55.0,2.0
Boston - Roxbury,2022-12-29T02:00,24.0,22.0,1.0,13.3,54.0,2.0
Portsmouth,2022-12-29T02:00,47.0,44.0,1.0,24.0,76.0,2.0
Madawaska PSB,2022-12-29T02:00,21.0,19.0,1.0,,,
Presque Isle Riverside,2022-12-29T02:00,8.0,7.0,1.0,5.9,25.0,1.0
Ft McD Yuma Frank-AZ,2022-12-29T03:00,7.0,6.0,1.0,,,
SAND ISLAND 2 - ANUENUE FISHERIES,2022-12-29T02:00,,,,3.2,13.0,1.0
KAHULUI,2022-12-29T02:00,,,,6.4,27.0,1.0
Kailua-Kona,2022-12-29T02:00,,,,4.7,20.0,1.0
Kona,2022-12-29T02:00,,,,4.0,17.0,1.0
Waikoloa-21,2022-12-29T02:00,,,,4.0,17.0,1.0
Ocean View,2022-12-29T02:00,,,,2.2,9.0,1.0
Naalehu,2022-12-29T02:00,,,,4.9,20.0,1.0
Pahala,2022-12-29T02:00,,,,5.9,25.0,1.0
Hilo,2022-12-29T02:00,,,,1.7,7.0,1.0
Mountain View,2022-12-29T02:00,,,,3.0,13.0,1.0
KS Hawaii,2022-12-29T02:00,,,,3.0,13.0,1.0
A Street,2022-12-29T02:00,,,,10.6,44.0,1.0
Hurst Road,2022-12-29T02:00,,,,5.7,24.0,1.0
Kitimat Haul Road,2022-12-29T02:00,,,,1.8,8.0,1.0
Kitimat Haisla Village,2022-12-29T02:00,,,,0.5,2.0,1.0
TERRACE SKEENA MIDDLE SCHOOL,2022-12-29T02:00,,,,13.5,54.0,2.0
Courtenay Elementary School,2022-12-29T02:00,,,,9.9,41.0,1.0
Port Alberni Elementary,2022-12-29T02:00,,,,6.1,25.0,1.0
Cheeka Peak,2022-12-29T02:00,,,,1.6,7.0,1.0
Neah Bay 2-Makah Tribe,2022-12-29T02:00,,,,4.1,17.0,1.0
Powell River James T,2022-12-29T02:00,,,,3.1,13.0,1.0
Coos Bay Marshfield HS,2022-12-29T02:00,,,,3.0,13.0,1.0
Crescent City,2022-12-29T02:00,,,,7.4,31.0,1.0
Florence-Department of Forestry,2022-12-29T02:00,,,,3.4,14.0,1.0
Nanaimo Labieux Road,2022-12-29T02:00,,,,2.0,8.0,1.0
Toledo NE Hwy20 & NW A St,2022-12-29T02:00,,,,2.0,8.0,1.0
Aberdeen-Division St,2022-12-29T02:00,,,,3.8,16.0,1.0
Tillamook Jr High School,2022-12-29T02:00,,,,11.0,46.0,1.0
Raymond-4th St,2022-12-29T02:00,,,,4.1,17.0,1.0
Duncan College Street,2022-12-29T02:00,,,,10.9,45.0,1.0
MMCA82062,2022-12-29T02:00,,,,3.7,15.0,1.0
Cave Junction Forest Service,2022-12-29T02:00,,,,9.2,38.0,1.0
MMCA81046,2022-12-29T02:00,,,,3.3,14.0,1.0
Colwood City Hall,2022-12-29T02:00,,,,0.8,3.0,1.0
Langdale Elementary,2022-12-29T02:00,,,,2.1,9.0,1.0
Port Angeles-E 5th St,2022-12-29T02:00,,,,32.9,95.0,2.0
MMCA82001,2022-12-29T02:00,,,,12.4,52.0,2.0
Roseburg Fire Dept,2022-12-29T02:00,,,,3.7,15.0,1.0
Victoria Topaz,2022-12-29T02:00,,,,3.5,15.0,1.0
Willits Blosser Lane,2022-12-29T02:00,,,,11.6,48.0,1.0
Grants Pass - Parkside School,2022-12-29T02:00,,,,3.1,13.0,1.0
Dallas LaCreole Middle School,2022-12-29T02:00,,,,2.0,8.0,1.0
Horseshoe Bay,2022-12-29T02:00,,,,2.0,8.0,1.0
Ukiah Library,2022-12-29T02:00,,,,3.0,13.0,1.0
MMCA82067,2022-12-29T02:00,,,,8.5,35.0,1.0
McMinnville High School,2022-12-29T02:00,,,,2.3,10.0,1.0
SQUAMISH ELEMENTARY,2022-12-29T02:00,,,,2.4,10.0,1.0
Eugene - Highway 99,2022-12-29T02:00,,,,2.4,10.0,1.0
Eugene - Wilkes Dr.,2022-12-29T02:00,,,,0.3,1.0,1.0
Richmond South,2022-12-29T02:00,,,,4.0,17.0,1.0
Forest Grove Pacific University,2022-12-29T02:00,,,,3.3,14.0,1.0
Shelton-W Franklin,2022-12-29T02:00,,,,3.7,15.0,1.0
Albany - Calapooia School,2022-12-29T02:00,,,,2.3,10.0,1.0
Eugene - Amazon Park,2022-12-29T02:00,,,,1.9,8.0,1.0
Mahon Park,2022-12-29T02:00,,,,3.9,16.0,1.0
Tsawwassen,2022-12-29T02:00,,,,1.2,5.0,1.0
Cottage Grove City Shops,2022-12-29T02:00,,,,2.6,11.0,1.0
Second Narrows,2022-12-29T02:00,,,,5.6,23.0,1.0
Springfield City Hall,2022-12-29T02:00,,,,1.6,7.0,1.0
Salem - State Hospital,2022-12-29T02:00,,,,2.4,10.0,1.0
Salem Chemeketa Community College,2022-12-29T02:00,,,,2.1,9.0,1.0
Hillsboro - Hare Field,2022-12-29T02:00,,,,3.9,16.0,1.0
Chehalis-Market Blvd,2022-12-29T02:00,,,,3.8,16.0,1.0
Longview-30th Ave,2022-12-29T02:00,,,,2.5,10.0,1.0
Whistler Meadow Park,2022-12-29T02:00,,,,4.7,20.0,1.0
Weaverville,2022-12-29T02:00,,,,1.3,5.0,1.0
Turner - CJHS,2022-12-29T02:00,,,,2.3,10.0,1.0
North Delta,2022-12-29T02:00,,,,2.7,11.0,1.0
SISK1006,2022-12-29T02:00,,,,0.0,0.0,1.0
Medford Welch & Jackson,2022-12-29T02:00,,,,8.0,33.0,1.0
Woodburn Chemeketa Community College,2022-12-29T02:00,,,,2.2,9.0,1.0
Lacey-College St,2022-12-29T02:00,,,,2.1,9.0,1.0
Sebastopol,2022-12-29T02:00,,,,9.0,38.0,1.0
Beaverton - Highland Park School,2022-12-29T02:00,,,,2.5,10.0,1.0
Shady Cove - Shady Cove School,2022-12-29T02:00,,,,3.6,15.0,1.0
Silverton,2022-12-29T02:00,,,,2.3,10.0,1.0
Talent - Rapp Lane,2022-12-29T02:00,,,,2.8,12.0,1.0
Port Townsend-San Juan,2022-12-29T02:00,,,,3.9,16.0,1.0
Portland Near Road,2022-12-29T02:00,,,,3.9,16.0,1.0
Roosevelt High School,2022-12-29T02:00,,,,2.6,11.0,1.0
Sweet Home - Fire Department,2022-12-29T02:00,,,,2.9,12.0,1.0
Pitt Meadows,2022-12-29T02:00,,,,1.1,5.0,1.0
Ashland Fire Dept,2022-12-29T02:00,,,,3.8,16.0,1.0
Surrey East,2022-12-29T02:00,,,,3.3,14.0,1.0
Portland Lincoln High School,2022-12-29T02:00,,,,2.2,9.0,1.0
Oak Harbor-SW 6th (US),2022-12-29T02:00,,,,1.9,8.0,1.0
Portland SE 12th and Salmon,2022-12-29T02:00,,,,3.2,13.0,1.0
Yreka,2022-12-29T02:00,,,,4.3,18.0,1.0
Bremerton-Spruce Ave,2022-12-29T02:00,,,,2.5,10.0,1.0
Lyons,2022-12-29T02:00,,,,6.2,26.0,1.0
Anacortes-202 Ave (SO-AQS),2022-12-29T02:00,,,,3.6,15.0,1.0
Portland - SE Lafayette,2022-12-29T02:00,,,,0.8,3.0,1.0
Portland Lane Middle School,2022-12-29T02:00,,,,2.5,10.0,1.0
Portland - Spangler Road,2022-12-29T02:00,,,,3.3,14.0,1.0
Vancouver-NE 84th Ave,2022-12-29T02:00,,,,3.8,16.0,1.0
Portland McDaniel High School,2022-12-29T02:00,,,,2.5,10.0,1.0
Portland Cully Helensview School,2022-12-29T02:00,,,,2.4,10.0,1.0
Anacortes-Bartholomew Rd (US),2022-12-29T02:00,,,,2.0,8.0,1.0
Custer-Loomis (SO-AQS),2022-12-29T02:00,,,,1.3,5.0,1.0
San Rafael,2022-12-29T02:00,,,,7.4,31.0,1.0
Vancouver-Blairmont Dr (SO),2022-12-29T02:00,,,,1.7,7.0,1.0
Gresham Centennial HS,2022-12-29T02:00,,,,2.5,10.0,1.0
Oakridge - Willamette Activity Center,2022-12-29T02:00,,,,2.4,10.0,1.0
Mill City,2022-12-29T02:00,,,,7.8,33.0,1.0
Tacoma-S 36th St,2022-12-29T02:00,,,,1.5,6.0,1.0
Bellingham Pacific,2022-12-29T02:00,,,,3.6,15.0,1.0
Tacoma-L St,2022-12-29T02:00,,,,2.7,11.0,1.0
Yacolt-Yacolt Rd,2022-12-29T02:00,,,,2.7,11.0,1.0
San Francisco,2022-12-29T02:00,,,,7.8,33.0,1.0
Tacoma-Alexander Ave,2022-12-29T02:00,,,,0.0,0.0,1.0
Redding,2022-12-29T02:00,,,,6.7,28.0,1.0
San Pablo - Rumrill,2022-12-29T02:00,,,,11.3,47.0,1.0
Seattle-Duwamish,2022-12-29T02:00,,,,8.3,35.0,1.0
Mt Vernon-S 2nd St,2022-12-29T02:00,,,,2.3,10.0,1.0
Estacada Clackamas River Elementary School,2022-12-29T02:00,,,,5.3,22.0,1.0
Seattle-South Park,2022-12-29T02:00,,,,5.0,21.0,1.0
Seattle-10th & Weller,2022-12-29T02:00,,,,5.7,24.0,1.0
Seattle-Beacon Hill,2022-12-29T02:00,,,,3.8,16.0,1.0
Oakland West,2022-12-29T02:00,,,,8.2,34.0,1.0
Tukwila_Allentown,2022-12-29T02:00,,,,3.9,16.0,1.0
Lake Forest Park-Town Center,2022-12-29T02:00,,,,2.6,11.0,1.0
Laney College,2022-12-29T02:00,,,,9.2,38.0,1.0
Red Bluff - Walnut office,2022-12-29T02:00,,,,9.7,40.0,1.0
Kent-James & Central,2022-12-29T02:00,,,,4.4,18.0,1.0
Auburn 29th St,2022-12-29T02:00,,,,9.8,41.0,1.0
Redwood City,2022-12-29T02:00,,,,9.4,39.0,1.0
Marysville-7th Ave,2022-12-29T02:00,,,,7.8,33.0,1.0
Oakland,2022-12-29T02:00,,,,11.3,47.0,1.0
Bellevue-SE 12th,2022-12-29T02:00,,,,1.0,4.0,1.0
Maple Falls-Azure Way,2022-12-29T02:00,,,,8.9,37.0,1.0
SLV Middle School AMS,2022-12-29T02:00,,,,5.4,23.0,1.0
Concord,2022-12-29T02:00,,,,7.6,32.0,1.0
Santa Cruz AMS,2022-12-29T02:00,,,,11.3,47.0,1.0
Vacaville,2022-12-29T02:00,,,,0.2,1.0,1.0
Enumclaw Mud Mt (SO),2022-12-29T02:00,,,,0.1,0.0,1.0
Chiloquin,2022-12-29T02:00,,,,2.2,9.0,1.0
Pleasanton - Owens Ct.,2022-12-29T02:00,,,,4.9,20.0,1.0
San Jose - Jackson St.,2022-12-29T02:00,,,,7.0,29.0,1.0
San Jose - Knox Ave,2022-12-29T02:00,,,,9.1,38.0,1.0
Livermore - Rincon,2022-12-29T02:00,,,,5.8,24.0,1.0
Davis - UCD Campus,2022-12-29T02:00,,,,2.7,11.0,1.0
Agassiz,2022-12-29T02:00,,,,8.7,36.0,1.0
Carmel Valley AMS,2022-12-29T02:00,,,,5.6,23.0,1.0
Woodland,2022-12-29T02:00,,,,7.7,32.0,1.0
Klamath Falls - Peterson School,2022-12-29T02:00,,,,3.5,15.0,1.0
Rio Vista,2022-12-29T02:00,,,,8.2,34.0,1.0
Salinas AMS,2022-12-29T02:00,,,,9.7,40.0,1.0
Darrington-Fir St,2022-12-29T02:00,,,,2.1,9.0,1.0
Paradise Theater,2022-12-29T02:00,,,,10.5,44.0,1.0
Gilory - 9th Street,2022-12-29T02:00,,,,11.7,49.0,1.0
Sisters Forest Service,2022-12-29T02:00,,,,4.1,17.0,1.0
Hood River West Side FD,2022-12-29T02:00,,,,8.9,37.0,1.0
Bercut Dr,2022-12-29T02:00,,,,9.2,38.0,1.0
Sunriver Three Rivers School,2022-12-29T02:00,,,,2.2,9.0,1.0
Elk Grove,2022-12-29T02:00,,,,3.7,15.0,1.0
Arden Arcade - Del Paso Manor,2022-12-29T02:00,,,,10.2,43.0,1.0
Lincoln,2022-12-29T02:00,,,,7.0,29.0,1.0
Bend Pine Ridge Elementary School,2022-12-29T02:00,,,,2.0,8.0,1.0
Bend - Pump Station,2022-12-29T02:00,,,,2.3,10.0,1.0
Bend NE 8th & Emerson,2022-12-29T02:00,,,,2.4,10.0,1.0
Stockton - University Park,2022-12-29T02:00,,,,6.7,28.0,1.0
Bend Ponderosa Elementary School,2022-12-29T02:00,,,,2.7,11.0,1.0
Chester BAM,2022-12-29T02:00,,,,22.5,73.0,2.0
Sloughhouse,2022-12-29T02:00,,,,6.6,28.0,1.0
The Dalles - Cherry Heights,2022-12-29T02:00,,,,4.5,19.0,1.0
Redmond High School,2022-12-29T02:00,,,,2.3,10.0,1.0
Folsom,2022-12-29T02:00,,,,6.6,28.0,1.0
Madras - Westside School,2022-12-29T02:00,,,,5.7,24.0,1.0
Auburn,2022-12-29T02:00,,,,5.3,22.0,1.0
Grass Valley,2022-12-29T02:00,,,,2.0,8.0,1.0
Cle Elum Mobile,2022-12-29T02:00,,,,2.5,10.0,1.0
Colfax,2022-12-29T02:00,,,,11.2,47.0,1.0
Quincy,2022-12-29T02:00,,,,11.8,49.0,1.0
Prineville - Davidson Park,2022-12-29T02:00,,,,8.9,37.0,1.0
Leavenworth-Evans St,2022-12-29T02:00,,,,6.1,25.0,1.0
Peshastin Mobile,2022-12-29T02:00,,,,6.8,28.0,1.0
Ellensburg-Ruby St,2022-12-29T02:00,,,,2.1,9.0,1.0
MMCA82034,2022-12-29T02:00,,,,2.8,12.0,1.0
Cashmere Mobile,2022-12-29T02:00,,,,22.4,73.0,2.0
Portola,2022-12-29T02:00,,,,26.2,81.0,2.0
Merced - S. Coffee Ave,2022-12-29T02:00,,,,7.5,31.0,1.0
Tranquillity,2022-12-29T02:00,,,,6.0,25.0,1.0
Lakeview - Center & M,2022-12-29T02:00,,,,3.5,15.0,1.0
Wenatchee-Fifth St,2022-12-29T02:00,,,,7.2,30.0,1.0
Kamloops Federal Building,2022-12-29T02:00,,,,13.1,53.0,2.0
Toppenish-Yakama Tribe,2022-12-29T02:00,,,,2.5,10.0,1.0
Truckee BAM,2022-12-29T02:00,,,,3.4,14.0,1.0
Tahoe City,2022-12-29T02:00,,,,3.3,14.0,1.0
MMCA82019,2022-12-29T02:00,,,,3.6,15.0,1.0
Huron,2022-12-29T02:00,,,,3.5,15.0,1.0
Santa Ynez,2022-12-29T02:00,,,,5.8,24.0,1.0
Chelan-Woodin Ave,2022-12-29T02:00,,,,1.6,7.0,1.0
Sunnyside-S 16th,2022-12-29T02:00,,,,7.3,30.0,1.0
Quincy 3rd,2022-12-29T02:00,,,,2.0,8.0,1.0
Brewster Mobile,2022-12-29T02:00,,,,10.2,43.0,1.0
Fresno-Foundry Park,2022-12-29T02:00,,,,9.7,40.0,1.0
CC_Armory,2022-12-29T02:00,,,,0.4,2.0,1.0
Prosser-Highland Dr,2022-12-29T02:00,,,,3.2,13.0,1.0
Fresno-Pacific,2022-12-29T02:00,,,,10.4,43.0,1.0
Ranchos,2022-12-29T02:00,,,,3.6,15.0,1.0
Spanish Springs,2022-12-29T02:00,,,,4.6,19.0,1.0
Omak-Colville Tribe,2022-12-29T02:00,,,,22.2,72.0,2.0
Soap Lake,2022-12-29T02:00,,,,5.2,22.0,1.0
Beaverlodge,2022-12-29T02:00,,,,10.0,42.0,1.0
Visalia - W Ashland Avenue,2022-12-29T02:00,,,,12.4,52.0,2.0
Moses Lake-Balsam St,2022-12-29T02:00,,,,2.7,11.0,1.0
Hermiston - Municipal Airport,2022-12-29T02:00,,,,2.0,8.0,1.0
Kennewick-S Clodfelter Rd (SOS),2022-12-29T02:00,,,,0.2,1.0,1.0
Ojai - Ojai Ave.,2022-12-29T02:00,,,,5.6,23.0,1.0
Bakersfield - California Ave,2022-12-29T02:00,,,,5.6,23.0,1.0
Porterville-NFS,2022-12-29T02:00,,,,3.8,16.0,1.0
Burns - Washington St.,2022-12-29T02:00,,,,5.5,23.0,1.0
Mesa-Pepoit Way (temp SO),2022-12-29T02:00,,,,2.8,12.0,1.0
John Day Dayton St,2022-12-29T02:00,,,,17.4,62.0,2.0
Thousand Oaks - Moorpark Road,2022-12-29T02:00,,,,4.3,18.0,1.0
Lebec,2022-12-29T02:00,,,,2.2,9.0,1.0
Sequoia and Kings Canyon - Ash Mountain,2022-12-29T02:00,,,,2.3,10.0,1.0
Pendleton - McKay Creek,2022-12-29T02:00,,,,7.7,32.0,1.0
Springville,2022-12-29T02:00,,,,12.0,50.0,1.0
Piru - Pacific,2022-12-29T02:00,,,,4.4,18.0,1.0
Grande Prairie - Henry Pirker,2022-12-29T02:00,,,,17.3,62.0,2.0
Santa Clarita,2022-12-29T02:00,,,,8.6,36.0,1.0
Ritzville-Alder St ,2022-12-29T02:00,,,,1.2,5.0,1.0
North Holywood,2022-12-29T02:00,,,,7.0,29.0,1.0
Walla Walla-12th St,2022-12-29T02:00,,,,1.2,5.0,1.0
Compton,2022-12-29T02:00,,,,11.0,46.0,1.0
La Grande Hall & N Sts,2022-12-29T02:00,,,,1.5,6.0,1.0
Lone Pine Paiute/Shoshone Tribe-CA,2022-12-29T02:00,,,,2.0,8.0,1.0
Wellpinit-Spokane Tribe,2022-12-29T02:00,,,,2.4,10.0,1.0
Dayton-W Main,2022-12-29T02:00,,,,1.9,8.0,1.0
Lacrosse-Hill St,2022-12-29T02:00,,,,0.6,3.0,1.0
Baker City - Forest Service,2022-12-29T02:00,,,,6.3,26.0,1.0
Cove - City Hall,2022-12-29T02:00,,,,6.0,25.0,1.0
Pomeroy-Pataha St,2022-12-29T02:00,,,,0.0,0.0,1.0
Airway Heights-West 12th (US),2022-12-29T02:00,,,,0.6,3.0,1.0
Spokane-Monroe St.,2022-12-29T02:00,,,,2.9,12.0,1.0
Camp Pendleton,2022-12-29T02:00,,,,5.8,24.0,1.0
Rosalia-Josephine St,2022-12-29T02:00,,,,1.4,6.0,1.0
Colbert-Greenbluff,2022-12-29T02:00,,,,4.2,18.0,1.0
Hinton,2022-12-29T02:00,,,,32.8,95.0,2.0
Enterprise - US Forest Service,2022-12-29T02:00,,,,1.7,7.0,1.0
Spokane-Greenbluff Rd (SOS),2022-12-29T02:00,,,,0.5,2.0,1.0
Crestline - Lake Gregory,2022-12-29T02:00,,,,6.2,26.0,1.0
San Diego - Sherman Elementary School,2022-12-29T02:00,,,,4.4,18.0,1.0
Steeper,2022-12-29T02:00,,,,1.4,6.0,1.0
Temecula (Lake Skinner),2022-12-29T02:00,,,,5.8,24.0,1.0
Clarkston-13th St,2022-12-29T02:00,,,,2.6,11.0,1.0
Newport-Calispel,2022-12-29T02:00,,,,3.0,13.0,1.0
Lewiston,2022-12-29T02:00,,,,4.6,19.0,1.0
Lewiston,2022-12-29T02:00,,,,9.1,38.0,1.0
Ontario May Roberts Elementary School,2022-12-29T02:00,,,,2.4,10.0,1.0
Moscow,2022-12-29T02:00,,,,0.7,3.0,1.0
El Cajon - Lexington Elementary School,2022-12-29T02:00,,,,4.8,20.0,1.0
Otay Mesa - Donovan,2022-12-29T02:00,,,,4.7,20.0,1.0
Plummer CDA Tribe,2022-12-29T02:00,,,,1.2,5.0,1.0
Big Bear,2022-12-29T02:00,,,,9.2,38.0,1.0
Banning - South Hathaway Street,2022-12-29T02:00,,,,7.8,33.0,1.0
Nursery Rd.,2022-12-29T02:00,,,,4.0,17.0,1.0
Lapwai,2022-12-29T02:00,,,,0.0,0.0,1.0
Alpine,2022-12-29T02:00,,,,5.2,22.0,1.0
St. Maries,2022-12-29T02:00,,,,21.2,70.0,2.0
Edson,2022-12-29T02:00,,,,11.9,50.0,1.0
Boundary County,2022-12-29T02:00,,,,2.8,12.0,1.0
St. Lukes Meridian,2022-12-29T02:00,,,,1.7,7.0,1.0
Indio-29 Palms,2022-12-29T02:00,,,,9.7,40.0,1.0
Grangeville,2022-12-29T02:00,,,,3.7,15.0,1.0
McCall,2022-12-29T02:00,,,,1.5,6.0,1.0
Kamiah,2022-12-29T02:00,,,,5.4,23.0,1.0
Garden Valley,2022-12-29T02:00,,,,10.0,42.0,1.0
Idaho City,2022-12-29T02:00,,,,7.1,30.0,1.0
Cranbrook Muriel Baxter,2022-12-29T02:00,,,,0.2,1.0,1.0
RT,2022-12-29T02:00,,,,1.1,5.0,1.0
Caroline,2022-12-29T02:00,,,,3.2,13.0,1.0
Twin Falls PM25,2022-12-29T02:00,,,,4.5,19.0,1.0
Powers,2022-12-29T02:00,,,,11.5,48.0,1.0
Ketchum,2022-12-29T02:00,,,,2.7,11.0,1.0
French Town - Beckwith,2022-12-29T02:00,,,,5.8,24.0,1.0
Genesee,2022-12-29T02:00,,,,4.5,19.0,1.0
Hamilton PS 46,2022-12-29T02:00,,,,0.0,0.0,1.0
Calgary Northwest,2022-12-29T02:00,,,,8.1,34.0,1.0
Unit139,2022-12-29T02:00,,,,1.3,5.0,1.0
Calgary Central2,2022-12-29T02:00,,,,10.8,45.0,1.0
Airdrie,2022-12-29T02:00,,,,8.0,33.0,1.0
CALGARY SOUTHEAST,2022-12-29T02:00,,,,18.2,64.0,2.0
Salmon PM2.5,2022-12-29T02:00,,,,12.9,53.0,2.0
RED DEER RIVERSIDE DRIVE,2022-12-29T02:00,,,,14.6,56.0,2.0
RED DEER - LANCASTER,2022-12-29T02:00,,,,14.8,57.0,2.0
St Albert,2022-12-29T02:00,,,,9.2,38.0,1.0
Edmonton Woodcroft,2022-12-29T02:00,,,,9.5,40.0,1.0
Edmonton Central East,2022-12-29T02:00,,,,10.7,45.0,1.0
Seeley Elementary School,2022-12-29T02:00,,,,6.1,25.0,1.0
Edmonton East,2022-12-29T02:00,,,,10.9,45.0,1.0
AJ Ottewell Community Centre,2022-12-29T02:00,,,,15.2,58.0,2.0
Hurricane,2022-12-29T02:00,,,,1.5,6.0,1.0
Fort Saskatchewan,2022-12-29T02:00,,,,8.9,37.0,1.0
Ardrossan,2022-12-29T02:00,,,,8.2,34.0,1.0
Enoch,2022-12-29T02:00,,,,1.5,6.0,1.0
Lethbridge,2022-12-29T02:00,,,,10.5,44.0,1.0
Dillon,2022-12-29T02:00,,,,0.0,0.0,1.0
Cut Bank,2022-12-29T02:00,,,,0.0,0.0,1.0
Erda,2022-12-29T02:00,,,,0.2,1.0,1.0
Prison Site,2022-12-29T02:00,,,,0.2,1.0,1.0
Idaho Falls PM2.5,2022-12-29T02:00,,,,0.0,0.0,1.0
Rossiter Pump House,2022-12-29T02:00,,,,2.4,10.0,1.0
Eastwood,2022-12-29T02:00,,,,5.5,23.0,1.0
Utah Tech. Center,2022-12-29T02:00,,,,0.7,3.0,1.0
Rose Park,2022-12-29T02:00,,,,0.9,4.0,1.0
NR,2022-12-29T02:00,,,,3.8,16.0,1.0
Copper View,2022-12-29T02:00,,,,3.5,15.0,1.0
BV,2022-12-29T02:00,,,,1.5,6.0,1.0
Preston PM25 BAM,2022-12-29T02:00,,,,1.2,5.0,1.0
Smithfield,2022-12-29T02:00,,,,0.8,3.0,1.0
Cave Camp - Timpanogos Cave,2022-12-29T02:00,,,,5.7,24.0,1.0
Spanish Fork,2022-12-29T02:00,,,,1.0,4.0,1.0
Syncrude UE1,2022-12-29T02:00,,,,2.2,9.0,1.0
Fort McKay,2022-12-29T02:00,,,,2.2,9.0,1.0
Fort MacKay West,2022-12-29T02:00,,,,1.7,7.0,1.0
St. Lina,2022-12-29T02:00,,,,2.8,12.0,1.0
Patricia McInnes,2022-12-29T02:00,,,,2.6,11.0,1.0
Athabasca Valley,2022-12-29T02:00,,,,1.8,8.0,1.0
Great Falls Overlook Park,2022-12-29T02:00,,,,11.1,46.0,1.0
Fort Chipewyan,2022-12-29T02:00,,,,1.1,5.0,1.0
Conklin West,2022-12-29T02:00,,,,1.6,7.0,1.0
Coachline,2022-12-29T02:00,,,,0.4,2.0,1.0
West Yellowstone Park Ent #2,2022-12-29T02:00,,,,1.8,8.0,1.0
Conklin East,2022-12-29T02:00,,,,3.0,13.0,1.0
Bozeman High School,2022-12-29T02:00,,,,4.4,18.0,1.0
Anzac,2022-12-29T02:00,,,,0.9,4.0,1.0
Children's Park Site,2022-12-29T02:00,,,,2.5,10.0,1.0
Rose Elementary,2022-12-29T02:00,,,,3.1,13.0,1.0
Yellowstone- Old Faithful Snow Lodge,2022-12-29T02:00,,,,2.1,9.0,1.0
Janvier,2022-12-29T02:00,,,,0.9,4.0,1.0
Medicine Hat - Crescent Hts,2022-12-29T02:00,,,,4.8,20.0,1.0
Cold Lake South,2022-12-29T02:00,,,,1.7,7.0,1.0
Roosevelt,2022-12-29T02:00,,,,24.8,78.0,2.0
Pinedale Gaseous,2022-12-29T02:00,,,,2.8,12.0,1.0
Vernal #4,2022-12-29T02:00,,,,12.2,51.0,2.0
Rock Springs SLAMS,2022-12-29T02:00,,,,0.7,3.0,1.0
Cody SLAMS,2022-12-29T02:00,,,,1.3,5.0,1.0
Rangely- CO,2022-12-29T02:00,,,,1.3,5.0,1.0
Lander SLAMS,2022-12-29T02:00,,,,2.6,11.0,1.0
South Pass,2022-12-29T02:00,,,,0.0,0.0,1.0
Grand Junction - Powell Building,2022-12-29T02:00,,,,2.8,12.0,1.0
Billlings Lockwood,2022-12-29T02:00,,,,4.3,18.0,1.0
Yellow Brick Building,2022-12-29T02:00,,,,1.1,5.0,1.0
Las Cruces ED,2022-12-29T02:00,,,,2.7,11.0,1.0
Santa Teresa,2022-12-29T02:00,,,,4.5,19.0,1.0
Ascarate Park Southeast C37,2022-12-29T02:00,,,,22.1,72.0,2.0
Casper Gaseous,2022-12-29T02:00,,,,1.3,5.0,1.0
Santa Fe Airport,2022-12-29T02:00,,,,0.0,0.0,1.0
Taos Fire Station,2022-12-29T02:00,,,,4.3,18.0,1.0
